[INFO] [1783154293.805983160] [simple_scan_filter]: filter /scan -> /scan_filtered, keep=[0.22, 4.00], isolated_window=2, isolated_delta=0.25, min_support_neighbors=1
[INFO] [1783154307.656180909] [simple_scan_filter]: scan stats: n=404, zeros=114, nan=0, inf=0, finite_raw=290, finite_out=229, removed_isolated=10
[INFO] [1783154312.746460799] [simple_scan_filter]: scan stats: n=404, zeros=118, nan=0, inf=0, finite_raw=286, finite_out=233, removed_isolated=4
[INFO] [1783154317.610747430] [simple_scan_filter]: scan stats: n=404, zeros=110, nan=0, inf=0, finite_raw=294, finite_out=235, removed_isolated=8
[INFO] [1783154322.631288060] [simple_scan_filter]: scan stats: n=404, zeros=115, nan=0, inf=0, finite_raw=289, finite_out=232, removed_isolated=6
[INFO] [1783154327.640374554] [simple_scan_filter]: scan stats: n=404, zeros=112, nan=0, inf=0, finite_raw=292, finite_out=231, removed_isolated=9
[INFO] [1783154332.688674098] [simple_scan_filter]: scan stats: n=404, zeros=104, nan=0, inf=0, finite_raw=300, finite_out=237, removed_isolated=10
[INFO] [1783154337.682062632] [simple_scan_filter]: scan stats: n=404, zeros=116, nan=0, inf=0, finite_raw=288, finite_out=228, removed_isolated=10
[INFO] [1783154342.689790081] [simple_scan_filter]: scan stats: n=404, zeros=115, nan=0, inf=0, finite_raw=289, finite_out=232, removed_isolated=9
[INFO] [1783154347.695151700] [simple_scan_filter]: scan stats: n=404, zeros=114, nan=0, inf=0, finite_raw=290, finite_out=232, removed_isolated=7
[INFO] [1783154352.701292272] [simple_scan_filter]: scan stats: n=404, zeros=107, nan=0, inf=0, finite_raw=297, finite_out=238, removed_isolated=6
[INFO] [1783154357.703354854] [simple_scan_filter]: scan stats: n=404, zeros=118, nan=0, inf=0, finite_raw=286, finite_out=228, removed_isolated=8
[INFO] [1783154362.705570683] [simple_scan_filter]: scan stats: n=404, zeros=100, nan=0, inf=0, finite_raw=304, finite_out=244, removed_isolated=5
[INFO] [1783154367.708760006] [simple_scan_filter]: scan stats: n=404, zeros=104, nan=0, inf=0, finite_raw=300, finite_out=237, removed_isolated=8
[INFO] [1783154372.709143085] [simple_scan_filter]: scan stats: n=404, zeros=107, nan=0, inf=0, finite_raw=297, finite_out=237, removed_isolated=7
[INFO] [1783154377.716679307] [simple_scan_filter]: scan stats: n=404, zeros=110, nan=0, inf=0, finite_raw=294, finite_out=239, removed_isolated=3
[INFO] [1783154382.714967553] [simple_scan_filter]: scan stats: n=404, zeros=104, nan=0, inf=0, finite_raw=300, finite_out=241, removed_isolated=4
[INFO] [1783154387.716306205] [simple_scan_filter]: scan stats: n=404, zeros=104, nan=0, inf=0, finite_raw=300, finite_out=238, removed_isolated=7
[INFO] [1783154392.715206944] [simple_scan_filter]: scan stats: n=404, zeros=114, nan=0, inf=0, finite_raw=290, finite_out=235, removed_isolated=6
[INFO] [1783154397.738438942] [simple_scan_filter]: scan stats: n=404, zeros=105, nan=0, inf=0, finite_raw=299, finite_out=240, removed_isolated=5
[INFO] [1783154402.737945799] [simple_scan_filter]: scan stats: n=404, zeros=115, nan=0, inf=0, finite_raw=289, finite_out=235, removed_isolated=4
[INFO] [1783154407.737169196] [simple_scan_filter]: scan stats: n=404, zeros=111, nan=0, inf=0, finite_raw=293, finite_out=237, removed_isolated=5
[INFO] [1783154412.435404014] [simple_scan_filter]: scan stats: n=404, zeros=104, nan=0, inf=0, finite_raw=300, finite_out=238, removed_isolated=5
[INFO] [1783154417.459938623] [simple_scan_filter]: scan stats: n=404, zeros=106, nan=0, inf=0, finite_raw=298, finite_out=239, removed_isolated=5
[INFO] [1783154422.570716019] [simple_scan_filter]: scan stats: n=404, zeros=108, nan=0, inf=0, finite_raw=296, finite_out=236, removed_isolated=9
[INFO] [1783154427.486944649] [simple_scan_filter]: scan stats: n=404, zeros=111, nan=0, inf=0, finite_raw=293, finite_out=233, removed_isolated=9
[INFO] [1783154432.474570692] [simple_scan_filter]: scan stats: n=404, zeros=103, nan=0, inf=0, finite_raw=301, finite_out=243, removed_isolated=5
[INFO] [1783154437.487129909] [simple_scan_filter]: scan stats: n=404, zeros=109, nan=0, inf=0, finite_raw=295, finite_out=238, removed_isolated=7
[INFO] [1783154442.547688149] [simple_scan_filter]: scan stats: n=404, zeros=110, nan=0, inf=0, finite_raw=294, finite_out=235, removed_isolated=8
[INFO] [1783154447.515626617] [simple_scan_filter]: scan stats: n=404, zeros=102, nan=0, inf=0, finite_raw=302, finite_out=229, removed_isolated=6
[INFO] [1783154452.513305412] [simple_scan_filter]: scan stats: n=404, zeros=104, nan=0, inf=0, finite_raw=300, finite_out=228, removed_isolated=4
[INFO] [1783154457.525302578] [simple_scan_filter]: scan stats: n=404, zeros=64, nan=0, inf=0, finite_raw=340, finite_out=311, removed_isolated=2
[INFO] [1783154462.530268555] [simple_scan_filter]: scan stats: n=404, zeros=43, nan=0, inf=0, finite_raw=361, finite_out=346, removed_isolated=0
[INFO] [1783154467.524351060] [simple_scan_filter]: scan stats: n=404, zeros=42, nan=0, inf=0, finite_raw=362, finite_out=353, removed_isolated=0
[INFO] [1783154472.529069532] [simple_scan_filter]: scan stats: n=404, zeros=41, nan=0, inf=0, finite_raw=363, finite_out=354, removed_isolated=0
[INFO] [1783154477.530758094] [simple_scan_filter]: scan stats: n=404, zeros=39, nan=0, inf=0, finite_raw=365, finite_out=356, removed_isolated=0
[INFO] [1783154482.556480999] [simple_scan_filter]: scan stats: n=404, zeros=43, nan=0, inf=0, finite_raw=361, finite_out=350, removed_isolated=0
[INFO] [1783154487.550728493] [simple_scan_filter]: scan stats: n=404, zeros=43, nan=0, inf=0, finite_raw=361, finite_out=352, removed_isolated=0
[INFO] [1783154492.549739513] [simple_scan_filter]: scan stats: n=404, zeros=41, nan=0, inf=0, finite_raw=363, finite_out=354, removed_isolated=0
[INFO] [1783154497.564762650] [simple_scan_filter]: scan stats: n=404, zeros=35, nan=0, inf=0, finite_raw=369, finite_out=358, removed_isolated=0
[INFO] [1783154502.568032986] [simple_scan_filter]: scan stats: n=404, zeros=44, nan=0, inf=0, finite_raw=360, finite_out=290, removed_isolated=0
[INFO] [1783154507.555376365] [simple_scan_filter]: scan stats: n=404, zeros=51, nan=0, inf=0, finite_raw=353, finite_out=333, removed_isolated=0
[INFO] [1783154512.567595503] [simple_scan_filter]: scan stats: n=404, zeros=103, nan=0, inf=0, finite_raw=301, finite_out=235, removed_isolated=3
[INFO] [1783154517.569455168] [simple_scan_filter]: scan stats: n=404, zeros=131, nan=0, inf=0, finite_raw=273, finite_out=198, removed_isolated=7
[INFO] [1783154522.565774889] [simple_scan_filter]: scan stats: n=404, zeros=133, nan=0, inf=0, finite_raw=271, finite_out=196, removed_isolated=9
[INFO] [1783154527.577668894] [simple_scan_filter]: scan stats: n=404, zeros=131, nan=0, inf=0, finite_raw=273, finite_out=204, removed_isolated=7
[INFO] [1783154532.580920923] [simple_scan_filter]: scan stats: n=404, zeros=137, nan=0, inf=0, finite_raw=267, finite_out=199, removed_isolated=6
[INFO] [1783154537.587919479] [simple_scan_filter]: scan stats: n=404, zeros=124, nan=0, inf=0, finite_raw=280, finite_out=203, removed_isolated=9
[INFO] [1783154542.579403704] [simple_scan_filter]: scan stats: n=404, zeros=133, nan=0, inf=0, finite_raw=271, finite_out=200, removed_isolated=6
[INFO] [1783154547.582581392] [simple_scan_filter]: scan stats: n=404, zeros=127, nan=0, inf=0, finite_raw=277, finite_out=202, removed_isolated=13
[INFO] [1783154552.593203721] [simple_scan_filter]: scan stats: n=404, zeros=131, nan=0, inf=0, finite_raw=273, finite_out=199, removed_isolated=7
[INFO] [1783154557.587417305] [simple_scan_filter]: scan stats: n=404, zeros=124, nan=0, inf=0, finite_raw=280, finite_out=206, removed_isolated=11
[INFO] [1783154562.585723875] [simple_scan_filter]: scan stats: n=404, zeros=128, nan=0, inf=0, finite_raw=276, finite_out=197, removed_isolated=12
