[INFO] [1783226819.424765041] [simple_scan_filter]: filter /scan -> /scan_filtered, keep=[0.22, 4.00], isolated_window=2, isolated_delta=0.25, min_support_neighbors=1
[INFO] [1783226832.812103555] [simple_scan_filter]: scan stats: n=404, zeros=118, nan=0, inf=0, finite_raw=286, finite_out=233, removed_isolated=5
[INFO] [1783226837.804797254] [simple_scan_filter]: scan stats: n=404, zeros=118, nan=0, inf=0, finite_raw=286, finite_out=230, removed_isolated=8
[INFO] [1783226842.822301714] [simple_scan_filter]: scan stats: n=404, zeros=113, nan=0, inf=0, finite_raw=291, finite_out=238, removed_isolated=3
[INFO] [1783226847.798075341] [simple_scan_filter]: scan stats: n=404, zeros=113, nan=0, inf=0, finite_raw=291, finite_out=236, removed_isolated=6
[INFO] [1783226852.791858822] [simple_scan_filter]: scan stats: n=404, zeros=127, nan=0, inf=0, finite_raw=277, finite_out=226, removed_isolated=5
[INFO] [1783226857.778450366] [simple_scan_filter]: scan stats: n=404, zeros=123, nan=0, inf=0, finite_raw=281, finite_out=233, removed_isolated=3
[INFO] [1783226862.779416853] [simple_scan_filter]: scan stats: n=404, zeros=118, nan=0, inf=0, finite_raw=286, finite_out=236, removed_isolated=5
[INFO] [1783226867.769307450] [simple_scan_filter]: scan stats: n=404, zeros=115, nan=0, inf=0, finite_raw=289, finite_out=242, removed_isolated=3
[INFO] [1783226872.766630748] [simple_scan_filter]: scan stats: n=404, zeros=129, nan=0, inf=0, finite_raw=275, finite_out=226, removed_isolated=8
[INFO] [1783226877.755557608] [simple_scan_filter]: scan stats: n=404, zeros=122, nan=0, inf=0, finite_raw=282, finite_out=233, removed_isolated=6
[INFO] [1783226882.745224638] [simple_scan_filter]: scan stats: n=404, zeros=122, nan=0, inf=0, finite_raw=282, finite_out=228, removed_isolated=8
[INFO] [1783226887.739918539] [simple_scan_filter]: scan stats: n=404, zeros=122, nan=0, inf=0, finite_raw=282, finite_out=229, removed_isolated=8
[INFO] [1783226892.734383442] [simple_scan_filter]: scan stats: n=404, zeros=118, nan=0, inf=0, finite_raw=286, finite_out=234, removed_isolated=4
[INFO] [1783226897.729963180] [simple_scan_filter]: scan stats: n=404, zeros=125, nan=0, inf=0, finite_raw=279, finite_out=231, removed_isolated=6
[INFO] [1783226902.721747091] [simple_scan_filter]: scan stats: n=404, zeros=110, nan=0, inf=0, finite_raw=294, finite_out=233, removed_isolated=7
[INFO] [1783226907.714208376] [simple_scan_filter]: scan stats: n=404, zeros=116, nan=0, inf=0, finite_raw=288, finite_out=233, removed_isolated=7
[INFO] [1783226912.708714783] [simple_scan_filter]: scan stats: n=404, zeros=123, nan=0, inf=0, finite_raw=281, finite_out=228, removed_isolated=8
[INFO] [1783226917.705224352] [simple_scan_filter]: scan stats: n=404, zeros=109, nan=0, inf=0, finite_raw=295, finite_out=235, removed_isolated=5
[INFO] [1783226922.696123928] [simple_scan_filter]: scan stats: n=404, zeros=112, nan=0, inf=0, finite_raw=292, finite_out=233, removed_isolated=5
[INFO] [1783226927.691372411] [simple_scan_filter]: scan stats: n=404, zeros=124, nan=0, inf=0, finite_raw=280, finite_out=230, removed_isolated=6
[INFO] [1783226932.718913756] [simple_scan_filter]: scan stats: n=404, zeros=115, nan=0, inf=0, finite_raw=289, finite_out=237, removed_isolated=7
[INFO] [1783226937.686535149] [simple_scan_filter]: scan stats: n=404, zeros=123, nan=0, inf=0, finite_raw=281, finite_out=230, removed_isolated=7
[INFO] [1783226942.671665926] [simple_scan_filter]: scan stats: n=404, zeros=119, nan=0, inf=0, finite_raw=285, finite_out=231, removed_isolated=8
[INFO] [1783226947.663937437] [simple_scan_filter]: scan stats: n=404, zeros=114, nan=0, inf=0, finite_raw=290, finite_out=237, removed_isolated=5
[INFO] [1783226952.661841099] [simple_scan_filter]: scan stats: n=404, zeros=115, nan=0, inf=0, finite_raw=289, finite_out=232, removed_isolated=6
[INFO] [1783226957.657417424] [simple_scan_filter]: scan stats: n=404, zeros=118, nan=0, inf=0, finite_raw=286, finite_out=231, removed_isolated=6
[INFO] [1783226962.649159497] [simple_scan_filter]: scan stats: n=404, zeros=115, nan=0, inf=0, finite_raw=289, finite_out=237, removed_isolated=4
