publisher: beginning loop
publishing #559: std_msgs.msg.String(data='backpack')

publishing #560: std_msgs.msg.String(data='backpack')

publishing #561: std_msgs.msg.String(data='backpack')

publishing #562: std_msgs.msg.String(data='backpack')

publishing #563: std_msgs.msg.String(data='backpack')

publishing #564: std_msgs.msg.String(data='backpack')

publishing #565: std_msgs.msg.String(data='backpack')

publishing #566: std_msgs.msg.String(data='backpack')

publishing #567: std_msgs.msg.String(data='backpack')

publishing #568: std_msgs.msg.String(data='backpack')

publishing #569: std_msgs.msg.String(data='backpack')

publishing #570: std_msgs.msg.String(data='backpack')

publishing #571: std_msgs.msg.String(data='backpack')

publishing #572: std_msgs.msg.String(data='backpack')

publishing #573: std_msgs.msg.String(data='backpack')

publishing #574: std_msgs.msg.String(data='backpack')

publishing #575: std_msgs.msg.String(data='backpack')

publishing #576: std_msgs.msg.String(data='backpack')

publishing #577: std_msgs.msg.String(data='backpack')

publishing #578: std_msgs.msg.String(data='backpack')

publishing #579: std_msgs.msg.String(data='backpack')

publishing #580: std_msgs.msg.String(data='backpack')

