time,stage,target_wz,mode,yaw_unwrapped,stage_yaw_delta,odom_x,odom_y,odom_vx,odom_vy,odom_wz,cmd_sent_vx,cmd_sent_wz,last_sent_vx,last_sent_wz,vx_pwm,wz_pwm,pwm_1,pwm_2,pwm_3,pwm_4,wheel_layout,motor_signs,wz_pwm_deadband,wz_pwm_gain,pwm_max
1782800740.6295605,1,0.08,running,-8.957888470103942,2.876940403938293,-0.04223150864492785,0.05845306149068785,-0.019,-0.003,-1.057,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800740.7320232,1,0.08,running,-9.062956584146223,2.9820085179805735,-0.04048130562710373,0.05914930228578583,-0.019,0.003,-1.057,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800740.8294508,1,0.08,running,-9.168879006793698,3.0879309406280493,-0.03883423146159287,0.05937975086595789,-0.019,0.003,-1.057,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800740.929392,1,0.08,running,-9.276131717612943,3.1951836514472935,-0.036881063603256256,0.06039135264912979,-0.019,-0.003,-1.057,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800741.0294144,1,0.08,running,-9.384449912240704,3.303501846075055,-0.035344097378366524,0.060094717258567444,-0.015,0.007,-1.081,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800741.129452,1,0.08,running,-9.49108634822627,3.410138282060621,-0.03356927149581411,0.0601118760815522,-0.015,0.0,-1.034,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800741.229425,1,0.08,running,-9.597807842424118,3.5168597762584684,-0.03185905119248835,0.05950427052594284,-0.015,0.007,-1.081,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800741.3294346,1,0.08,running,-9.705771973779404,3.624823907613755,-0.029585360093238797,0.05903212185880434,-0.027,-0.011,-1.104,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800741.4296615,1,0.08,running,-9.812366008451185,3.7314179422855362,-0.02759397745644337,0.058585300883846836,-0.023,0.0,-1.081,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800741.5295825,1,0.08,running,-9.922122966697417,3.841174900531768,-0.025813994421540674,0.057033225364231326,-0.015,0.007,-1.081,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800741.6296146,1,0.08,running,-10.029068179538452,3.948120113372803,-0.024751254069418468,0.05637926303225589,-0.011,-0.003,-1.057,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800741.7301962,1,0.08,running,-10.136193106820786,4.055245040655136,-0.022507339040779572,0.05576495877713043,-0.019,-0.011,-1.057,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800741.8295875,1,0.08,running,-10.24223802821895,4.1612899620533,-0.021230213419062033,0.054741100146047945,-0.011,-0.003,-1.057,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800741.929638,1,0.08,running,-10.351985371282305,4.271037305116656,-0.020043457221628067,0.053209325155738306,-0.023,0.0,-1.081,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800742.0297463,1,0.08,running,-10.462019135167802,4.381071069002153,-0.01884262475689346,0.05209741488506288,-0.011,0.003,-1.104,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800742.1297832,1,0.08,running,-10.577812847783768,4.496864781618119,-0.017898399466424353,0.050523844037565296,-0.015,-0.007,-1.128,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800742.2296848,1,0.08,running,-10.681578710487091,4.600630644321442,-0.016979822592747707,0.049338573260052934,-0.019,-0.003,-1.104,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800742.3296385,1,0.08,running,-10.79034484617969,4.70939678001404,-0.01583496768107371,0.047842975052858734,-0.023,-0.007,-1.081,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800742.4295666,1,0.08,running,-10.901680730273927,4.820732664108278,-0.014766185933071453,0.0466150213587554,-0.011,-0.011,-1.104,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800742.5296056,1,0.08,running,-11.008610791852677,4.927662725687028,-0.013435705494094303,0.045182123012302754,-0.015,-0.015,-1.081,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800742.6298974,1,0.08,running,-11.118109178235734,5.037161112070085,-0.012974762233159269,0.043022104185857675,-0.019,-0.003,-1.104,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800742.7295399,1,0.08,running,-11.225484874656404,5.144536808490755,-0.013188139093285008,0.04113646033458885,-0.023,0.0,-1.081,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800742.8295896,1,0.08,running,-11.337235238483157,5.256287172317507,-0.013609169188864467,0.038459176898540795,-0.027,-0.003,-1.151,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800742.9295917,1,0.08,running,-11.445516393592563,5.364568327426913,-0.014149526209701207,0.03647787606975314,-0.023,-0.007,-1.081,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800743.0296764,1,0.08,running,-11.55510992090961,5.4741618547439606,-0.014114952686289328,0.034468200406720315,-0.015,-0.007,-1.081,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800743.129302,1,0.08,running,-11.667089111736026,5.586141045570376,-0.015751287970155473,0.03358970231097405,-0.015,0.0,-1.128,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800743.2292264,1,0.08,running,-11.776903969695773,5.695955903530124,-0.016551702341585376,0.03193751412859102,-0.015,-0.007,-1.081,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800743.3294966,1,0.08,running,-11.885627521445956,5.804679455280307,-0.018290927271623222,0.031798433016900295,-0.011,0.011,-1.104,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
