time,active,auto_name,odom_x,odom_y,yaw_unwrapped,odom_vx,odom_vy,odom_wz,cmd_vx,cmd_wz,cmd_sent_vx,cmd_sent_wz,last_sent_vx,last_sent_wz,vx_pwm,wz_pwm,pwm_1,pwm_2,pwm_3,pwm_4,wheel_layout,motor_signs,motor_trims
1782804938.163096,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,
1782804938.211037,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,
1782804938.2611282,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,
1782804938.3112128,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,
1782804938.3611817,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782804938.4109519,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782804938.4612315,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782804938.5112615,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782804938.5613778,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782804938.6111605,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782804938.6611114,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782804938.7114465,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782804938.7612622,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782804938.8117218,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782804938.861914,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782804938.9111648,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782804938.961246,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782804939.011128,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782804939.063666,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782804939.1111362,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782804939.1612034,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782804939.2112873,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782804939.261696,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782804939.3112404,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782804939.3621538,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782804939.4113,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782804939.4644158,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782804939.5114527,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782804939.5611448,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782804939.6113284,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782804939.6612113,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782804939.7133079,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782804939.7616427,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782804939.8118446,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782804939.8613925,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782804939.9110029,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782804939.9611158,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782804940.011568,,,-0.016125704747238526,-0.001489678829343818,1.4617131406255464,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
