time,active,auto_name,odom_x,odom_y,yaw_unwrapped,odom_vx,odom_vy,odom_wz,cmd_vx,cmd_wz,cmd_sent_vx,cmd_sent_wz,last_sent_vx,last_sent_wz,vx_pwm,wz_pwm,pwm_1,pwm_2,pwm_3,pwm_4,wheel_layout,motor_signs,motor_trims
1782806122.8719094,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,
1782806122.9217453,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,
1782806122.9717078,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,
1782806123.0221243,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,
1782806123.0721054,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,
1782806123.1221738,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,
1782806123.1720924,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,
1782806123.2221172,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782806123.2723691,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782806123.3220878,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782806123.3718474,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782806123.4219546,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782806123.4720056,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782806123.521937,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
1782806123.5719616,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,fl-rl-fr-rr,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]"
