[INFO] [1783059212.980721474] [simple_scan_filter]: filter /scan -> /scan_filtered, keep=[0.18, 4.00], isolated_window=2, isolated_delta=0.25, min_support_neighbors=1
[INFO] [1783059226.476277303] [simple_scan_filter]: scan stats: n=404, zeros=67, nan=0, inf=0, finite_raw=337, finite_out=317, removed_isolated=1
[INFO] [1783059231.461652983] [simple_scan_filter]: scan stats: n=404, zeros=71, nan=0, inf=0, finite_raw=333, finite_out=315, removed_isolated=1
[INFO] [1783059236.457779993] [simple_scan_filter]: scan stats: n=404, zeros=71, nan=0, inf=0, finite_raw=333, finite_out=319, removed_isolated=0
[INFO] [1783059241.459572168] [simple_scan_filter]: scan stats: n=404, zeros=65, nan=0, inf=0, finite_raw=339, finite_out=320, removed_isolated=1
[INFO] [1783059246.453735093] [simple_scan_filter]: scan stats: n=404, zeros=69, nan=0, inf=0, finite_raw=335, finite_out=315, removed_isolated=1
[INFO] [1783059251.453729099] [simple_scan_filter]: scan stats: n=404, zeros=69, nan=0, inf=0, finite_raw=335, finite_out=318, removed_isolated=0
[INFO] [1783059256.500516552] [simple_scan_filter]: scan stats: n=404, zeros=67, nan=0, inf=0, finite_raw=337, finite_out=320, removed_isolated=1
[INFO] [1783059261.449672067] [simple_scan_filter]: scan stats: n=404, zeros=60, nan=0, inf=0, finite_raw=344, finite_out=322, removed_isolated=2
[INFO] [1783059266.447230321] [simple_scan_filter]: scan stats: n=404, zeros=67, nan=0, inf=0, finite_raw=337, finite_out=319, removed_isolated=2
[INFO] [1783059271.440103090] [simple_scan_filter]: scan stats: n=404, zeros=68, nan=0, inf=0, finite_raw=336, finite_out=316, removed_isolated=2
[INFO] [1783059276.437124205] [simple_scan_filter]: scan stats: n=404, zeros=69, nan=0, inf=0, finite_raw=335, finite_out=319, removed_isolated=1
[INFO] [1783059281.435186597] [simple_scan_filter]: scan stats: n=404, zeros=73, nan=0, inf=0, finite_raw=331, finite_out=314, removed_isolated=3
[INFO] [1783059286.431553516] [simple_scan_filter]: scan stats: n=404, zeros=69, nan=0, inf=0, finite_raw=335, finite_out=318, removed_isolated=1
[INFO] [1783059291.431990963] [simple_scan_filter]: scan stats: n=404, zeros=61, nan=0, inf=0, finite_raw=343, finite_out=321, removed_isolated=2
[INFO] [1783059296.428908769] [simple_scan_filter]: scan stats: n=404, zeros=65, nan=0, inf=0, finite_raw=339, finite_out=318, removed_isolated=3
[INFO] [1783059301.425085061] [simple_scan_filter]: scan stats: n=404, zeros=64, nan=0, inf=0, finite_raw=340, finite_out=318, removed_isolated=3
[INFO] [1783059306.432242510] [simple_scan_filter]: scan stats: n=404, zeros=70, nan=0, inf=0, finite_raw=334, finite_out=318, removed_isolated=1
[INFO] [1783059311.488237545] [simple_scan_filter]: scan stats: n=404, zeros=66, nan=0, inf=0, finite_raw=338, finite_out=317, removed_isolated=1
[INFO] [1783059316.416325269] [simple_scan_filter]: scan stats: n=404, zeros=69, nan=0, inf=0, finite_raw=335, finite_out=315, removed_isolated=1
[INFO] [1783059321.413237962] [simple_scan_filter]: scan stats: n=404, zeros=71, nan=0, inf=0, finite_raw=333, finite_out=317, removed_isolated=2
[INFO] [1783059326.411929892] [simple_scan_filter]: scan stats: n=404, zeros=63, nan=0, inf=0, finite_raw=341, finite_out=320, removed_isolated=3
[INFO] [1783059331.417444478] [simple_scan_filter]: scan stats: n=404, zeros=73, nan=0, inf=0, finite_raw=331, finite_out=316, removed_isolated=1
[INFO] [1783059336.410430253] [simple_scan_filter]: scan stats: n=404, zeros=63, nan=0, inf=0, finite_raw=341, finite_out=326, removed_isolated=1
[INFO] [1783059341.406654182] [simple_scan_filter]: scan stats: n=404, zeros=75, nan=0, inf=0, finite_raw=329, finite_out=317, removed_isolated=2
[INFO] [1783059346.399281846] [simple_scan_filter]: scan stats: n=404, zeros=64, nan=0, inf=0, finite_raw=340, finite_out=323, removed_isolated=3
[INFO] [1783059351.402630041] [simple_scan_filter]: scan stats: n=404, zeros=70, nan=0, inf=0, finite_raw=334, finite_out=323, removed_isolated=1
[INFO] [1783059356.394629386] [simple_scan_filter]: scan stats: n=404, zeros=71, nan=0, inf=0, finite_raw=333, finite_out=320, removed_isolated=2
[INFO] [1783059361.391064552] [simple_scan_filter]: scan stats: n=404, zeros=69, nan=0, inf=0, finite_raw=335, finite_out=318, removed_isolated=1
[INFO] [1783059366.388031038] [simple_scan_filter]: scan stats: n=404, zeros=63, nan=0, inf=0, finite_raw=341, finite_out=323, removed_isolated=2
[INFO] [1783059371.384924719] [simple_scan_filter]: scan stats: n=404, zeros=70, nan=0, inf=0, finite_raw=334, finite_out=318, removed_isolated=1
[INFO] [1783059376.381119553] [simple_scan_filter]: scan stats: n=404, zeros=68, nan=0, inf=0, finite_raw=336, finite_out=319, removed_isolated=2
[INFO] [1783059381.383504251] [simple_scan_filter]: scan stats: n=404, zeros=71, nan=0, inf=0, finite_raw=333, finite_out=319, removed_isolated=1
[INFO] [1783059386.379087642] [simple_scan_filter]: scan stats: n=404, zeros=72, nan=0, inf=0, finite_raw=332, finite_out=319, removed_isolated=1
[INFO] [1783059391.376335186] [simple_scan_filter]: scan stats: n=404, zeros=71, nan=0, inf=0, finite_raw=333, finite_out=320, removed_isolated=1
[INFO] [1783059396.377497635] [simple_scan_filter]: scan stats: n=404, zeros=66, nan=0, inf=0, finite_raw=338, finite_out=319, removed_isolated=3
[INFO] [1783059401.369206902] [simple_scan_filter]: scan stats: n=404, zeros=73, nan=0, inf=0, finite_raw=331, finite_out=318, removed_isolated=1
[INFO] [1783059406.366617407] [simple_scan_filter]: scan stats: n=404, zeros=66, nan=0, inf=0, finite_raw=338, finite_out=320, removed_isolated=3
[INFO] [1783059411.380179697] [simple_scan_filter]: scan stats: n=404, zeros=71, nan=0, inf=0, finite_raw=333, finite_out=319, removed_isolated=1
[INFO] [1783059416.365079256] [simple_scan_filter]: scan stats: n=404, zeros=64, nan=0, inf=0, finite_raw=340, finite_out=320, removed_isolated=4
[INFO] [1783059421.362176180] [simple_scan_filter]: scan stats: n=404, zeros=70, nan=0, inf=0, finite_raw=334, finite_out=322, removed_isolated=2
