[INFO] [1783327009.831935644] [simple_scan_filter]: filter /scan -> /scan_filtered, keep=[0.22, 4.00], isolated_window=2, isolated_delta=0.25, min_support_neighbors=1
[INFO] [1783327023.439434980] [simple_scan_filter]: scan stats: n=404, zeros=84, nan=0, inf=0, finite_raw=320, finite_out=293, removed_isolated=4
[INFO] [1783327028.434155425] [simple_scan_filter]: scan stats: n=404, zeros=79, nan=0, inf=0, finite_raw=325, finite_out=292, removed_isolated=5
[INFO] [1783327033.435046909] [simple_scan_filter]: scan stats: n=404, zeros=87, nan=0, inf=0, finite_raw=317, finite_out=291, removed_isolated=4
[INFO] [1783327038.425907215] [simple_scan_filter]: scan stats: n=404, zeros=86, nan=0, inf=0, finite_raw=318, finite_out=291, removed_isolated=4
[INFO] [1783327043.420626766] [simple_scan_filter]: scan stats: n=404, zeros=80, nan=0, inf=0, finite_raw=324, finite_out=289, removed_isolated=7
[INFO] [1783327048.420347523] [simple_scan_filter]: scan stats: n=404, zeros=79, nan=0, inf=0, finite_raw=325, finite_out=298, removed_isolated=2
[INFO] [1783327053.415243979] [simple_scan_filter]: scan stats: n=404, zeros=80, nan=0, inf=0, finite_raw=324, finite_out=296, removed_isolated=3
[INFO] [1783327058.408144594] [simple_scan_filter]: scan stats: n=404, zeros=79, nan=0, inf=0, finite_raw=325, finite_out=298, removed_isolated=4
[INFO] [1783327063.403327788] [simple_scan_filter]: scan stats: n=404, zeros=85, nan=0, inf=0, finite_raw=319, finite_out=292, removed_isolated=6
[INFO] [1783327068.403387812] [simple_scan_filter]: scan stats: n=404, zeros=79, nan=0, inf=0, finite_raw=325, finite_out=297, removed_isolated=3
[INFO] [1783327073.394468950] [simple_scan_filter]: scan stats: n=404, zeros=79, nan=0, inf=0, finite_raw=325, finite_out=295, removed_isolated=5
[INFO] [1783327078.392652919] [simple_scan_filter]: scan stats: n=404, zeros=79, nan=0, inf=0, finite_raw=325, finite_out=298, removed_isolated=4
[INFO] [1783327083.386881797] [simple_scan_filter]: scan stats: n=404, zeros=79, nan=0, inf=0, finite_raw=325, finite_out=296, removed_isolated=3
[INFO] [1783327088.383143170] [simple_scan_filter]: scan stats: n=404, zeros=79, nan=0, inf=0, finite_raw=325, finite_out=293, removed_isolated=4
[INFO] [1783327093.378110703] [simple_scan_filter]: scan stats: n=404, zeros=78, nan=0, inf=0, finite_raw=326, finite_out=295, removed_isolated=6
